Id,Original Principal Amount,Cancelled Amount,Due to the banque,Credit Status
4914,80000000.0,0.0,71287866.53,Disbursing
4915,75000000.0,0.0,77471040.0,Disbursed
4916,40000000.0,0.0,25940746.73,Disbursing
4917,360000000.0,0.0,375849600.0,Disbursed
4918,170000000.0,3079.82,177489840.4,Disbursed
4919,141830000.0,0.0,131700877.5,Disbursing
4920,17000000.0,17000000.0,0.0,Terminated
4921,30000000.0,296229.37,31138106.31,Disbursed
4922,120000000.0,0.0,104369159.7,Disbursing
4923,23000000.0,0.0,24084727.92,Disbursing
4924,20000000.0,0.0,20710080.0,Disbursed
4925,40000000.0,0.0,41420160.0,Disbursed
4926,10000000.0,0.0,10431744.0,Disbursed
4927,11200000.0,0.0,11490677.99,Disbursing
4928,25000000.0,5616.55,25920127.42,Disbursed
4929,3700000.0,349288.45,3473148.36,Disbursed
4930,15000000.0,2307594.56,13110584.65,Disbursed
4931,30000000.0,0.0,30988416.0,Disbursed
4932,80000000.0,27604700.79,54255541.91,Disbursed
4933,25000000.0,0.0,25818566.4,Disbursed
4934,30000000.0,0.0,21759059.52,Disbursing
4935,15000000.0,142690.95,15346815.78,Disbursed
4936,15000000.0,9059.5,15638165.36,Disbursed
4937,30000000.0,0.0,30950235.61,Disbursing
4938,19000000.0,90.64,19789537.59,Disbursed
4939,40000000.0,0.0,36282933.04,Disbursing
4940,180000000.0,0.0,185576395.7,Disbursing
4941,70000000.0,0.0,0.0,Effective
4942,154000000.0,215032.18,103461958.7,Disbursing
4943,70000000.0,0.0,67219166.88,Disbursed
4944,124700000.0,0.0,77047630.96,Disbursing
4945,75000000.0,0.0,77931264.0,Disbursed
4946,150000000.0,0.0,153101184.0,Disbursing
4947,70000000.0,0.0,71488128.0,Disbursed
4948,30000000.0,1539188.0,29107441.66,Disbursed
4949,45650000.0,0.0,45737569.58,Disbursing
4950,200000000.0,0.0,207337677.3,Disbursing
4951,60000000.0,0.0,55088812.8,Disbursing
4952,32000000.0,8836822.09,24096607.65,Disbursed
4953,5000000.0,542095.59,4650371.76,Disbursed
4954,15000000.0,0.0,11488750.37,Disbursing
4955,1450000.0,2031.74,1531930.45,Disbursed
4956,22500000.0,0.0,23318016.0,Disbursing
4957,28000000.0,0.0,28687296.0,Disbursed
4958,22000000.0,43398.92,22659595.55,Disbursed
4959,14000000.0,0.0,0.0,Approved
4960,45000000.0,0.0,46022400.0,Disbursed
4961,4500000.0,361633.92,4232389.76,Disbursed
4962,4500000.0,94547.13,4505544.76,Disbursed
4963,4500000.0,74807.84,4525732.53,Disbursed
4964,700.0,19752.74,694708.62,Disbursed
4965,20000000.0,651300.31,20035655.92,Disbursed
4966,50000000.0,0.0,51545088.0,Disbursed
4967,3900000.0,0.0,3846508.46,Disbursing
4968,20500000.0,8553502.39,12605319.57,Disbursed
4969,68500000.0,7216853.24,56351680.04,Disbursing
4970,86000000.0,0.0,42299520.67,Disbursing
4971,15000000.0,14661417.33,349738.02,Disbursed
4972,10000000.0,0.0,10431744.0,Disbursed
4973,74000000.0,0.0,76127542.35,Disbursing
4974,10000000.0,0.0,10431744.0,Disbursed
4975,16000000.0,10502494.87,5692688.55,Disbursed
4976,114400000.0,0.0,82447502.19,Disbursing
4977,80000000.0,0.0,0.0,Effective
4978,30000000.0,15000000.0,3047128.84,Disbursing
4979,15000000.0,0.0,15461280.03,Disbursing
4980,15000000.0,0.0,15485210.47,Disbursing
4981,15000000.0,0.0,15092015.52,Disbursing
4982,124000000.0,0.0,35991983.95,Disbursing
4983,35000000.0,1473808.09,34532820.61,Disbursed
4984,94500000.0,0.0,57353947.26,Disbursing
4985,65000000.0,0.0,52925173.6,Disbursing
4986,42000000.0,0.0,41572212.55,Disbursing
4987,190000000.0,0.0,195748608.0,Disbursed
4988,65000000.0,3414920.76,62935842.79,Disbursed
4989,125000000.0,0.0,127788864.0,Disbursed
4990,300000000.0,100960.85,306559389.0,Disbursed
4991,37310000.0,994352.03,37180558.03,Disbursed
4992,250000000.0,7863818.73,249470032.9,Disbursed
4993,3500000.0,0.0,3671659.63,Disbursing
4994,162000000.0,0.0,165680640.0,Disbursed
4995,188000000.0,0.0,192066816.0,Disbursed
4996,90000000.0,0.0,75831912.18,Disbursing
4997,180000000.0,19950000.0,156388184.4,Disbursing
4998,10000000.0,429003.09,9837392.21,Disbursed
4999,207700000.0,0.0,124736101.5,Disbursing
5000,27500000.0,0.0,22870258.8,Disbursing
5001,100000000.0,419222.39,100977585.2,Disbursing
5002,110000000.0,0.0,111527616.0,Disbursed
5003,102000000.0,0.0,78239482.96,Disbursing
5004,10000000.0,0.0,8462710.64,Disbursing
5005,200000000.0,0.0,202805376.0,Disbursed
5006,100000000.0,0.0,96493632.0,Disbursed
5007,80000000.0,0.0,50135788.3,Disbursing
5008,15000000.0,819625.04,14502553.08,Disbursed
5009,225000000.0,0.0,197490201.9,Disbursing
5010,130000000.0,0.0,131930880.0,Disbursed
5011,100000000.0,0.0,101402688.0,Disbursed
5012,100000000.0,0.0,100635648.0,Disbursed
5013,280000000.0,0.0,187533888.6,Disbursing
5014,17000000.0,0.0,17335104.0,Disbursing
5015,20000000.0,0.0,20403264.0,Disbursed
5016,10000000.0,945762.94,9167349.84,Disbursed
5017,63000000.0,0.0,63510912.0,Disbursing
5018,100000000.0,0.0,100635648.0,Disbursed
5019,21000000.0,0.0,14868617.69,Disbursing
5020,10000000.0,0.0,0.0,Effective
5021,20000000.0,0.0,20710080.0,Disbursed
5022,59400000.0,0.0,54878045.74,Disbursing
5023,50000000.0,2240266.43,48063317.36,Disbursed
5024,19800000.0,0.0,19909124.36,Disbursing
5025,5000000.0,39087.85,5022887.84,Disbursed
5026,175000000.0,0.0,176112384.0,Disbursed
5027,100000000.0,9704670.56,29902539.73,Disbursing
5028,45000000.0,0.0,28087377.12,Disbursing
5029,2000000.0,0.0,0.0,Signed
5030,30000000.0,0.0,24954476.23,Disbursing
5031,80000000.0,0.0,80913711.79,Disbursing
5032,147000000.0,0.0,117180024.9,Disbursing
5033,300000000.0,20384228.29,281393143.8,Disbursed
5034,40000000.0,0.0,40346304.0,Disbursed
5035,16000000.0,3734857.14,10044112.59,Disbursing
5036,40000000.0,0.0,40346304.0,Disbursed
5037,9000000.0,0.0,2980591.43,Disbursing
5038,18000000.0,0.0,8955536.2,Disbursing
5039,130000000.0,0.0,50863304.74,Disbursing
5040,15000000.0,0.0,14706686.45,Disbursing
5041,25000000.0,0.0,25158912.0,Disbursing
5042,155210000.0,0.0,42164819.4,Disbursing
5043,135000000.0,0.0,36391915.39,Disbursing
5044,61500000.0,0.0,57205737.64,Disbursing
5045,23600000.0,0.0,23752288.58,Disbursing
5046,9000000.0,0.0,8776921.01,Disbursing
5047,22500000.0,0.0,22627680.0,Disbursed
5048,48000000.0,48000000.0,0.0,Terminated
5049,45000000.0,0.0,3050842.17,Disbursing
5050,38800000.0,0.0,28661468.84,Disbursing
5051,90000000.0,0.0,86234301.72,Disbursing
5052,15000000.0,0.0,12466473.21,Disbursing
5053,150200000.0,0.0,111178463.9,Disbursing
5054,102260000.0,7726311.11,53466424.31,Disbursing
5055,65000000.0,0.0,65198400.0,Disbursed
5056,80000000.0,0.0,1422066.74,Disbursing
5057,75000000.0,0.0,75169920.0,Disbursed
5058,40000000.0,10352163.4,29790810.32,Disbursed
5059,46650000.0,2316774.33,33856831.4,Disbursing
5060,10000000.0,93300.98,9878484.74,Disbursed
5061,15000000.0,0.0,11580762.56,Disbursing
5062,33600000.0,0.0,27820964.13,Disbursing
5063,3900000.0,0.0,1571322.42,Disbursing
5064,18500000.0,0.0,18408960.0,Disbursed
5065,105000000.0,0.0,62000728.66,Disbursing
5066,25000000.0,152937.21,25005002.65,Disbursed
5067,55000000.0,0.0,53668959.46,Disbursing
5068,35000000.0,0.0,34363392.0,Disbursed
5069,27500000.0,0.0,19530242.83,Disbursing
5070,41050000.0,0.0,37389415.29,Disbursing
5071,150000000.0,0.0,148029997.8,Disbursing
5072,12500000.0,6150154.98,4730095.9,Disbursing
5073,20000000.0,0.0,17562454.26,Disbursing
5074,20000000.0,0.0,3344982.62,Disbursing
5075,75000000.0,0.0,73329024.0,Disbursed
5076,15370000.0,0.0,14827642.89,Disbursing
5077,18500000.0,7668803.42,4544446.05,Disbursing
5078,60000000.0,0.0,57988224.0,Disbursed
5079,125000000.0,0.0,120577770.1,Disbursing
5080,190000000.0,223815.64,183106610.2,Disbursed
5081,62600000.0,0.0,44940999.32,Disbursing
5082,25000000.0,0.0,20677391.35,Disbursing
5083,42000000.0,0.0,40653120.0,Disbursed
5084,14000000.0,14000000.0,0.0,Cancelled
5085,17000000.0,0.0,13670608.41,Disbursing
5086,7700000.0,0.0,7516992.0,Disbursing
5087,25000000.0,0.0,11527306.86,Disbursing
5088,15000000.0,81628.89,6224985.19,Disbursed
5089,17000000.0,0.0,6456405.99,Disbursing
5090,30000000.0,0.0,11377804.46,Disbursing
5091,60000000.0,0.0,37288223.6,Disbursing
5092,40000000.0,0.0,18756921.88,Disbursing
5093,1860000.0,132025.22,1710226.81,Disbursed
5094,20000000.0,0.0,6661735.85,Disbursing
5095,152438037.0,0.0,145874673.6,Disbursing
5096,22700000.0,0.0,21170304.0,Disbursed
5097,15000000.0,69.08,6193819.31,Disbursed
5098,11000000.0,0.0,5951126.15,Disbursing
5099,65327700.0,0.0,44876690.91,Disbursing
5100,75000000.0,0.0,32147062.18,Disbursing
5101,60000000.0,0.0,41973847.1,Disbursing
5102,109500000.0,0.0,47859739.97,Disbursing
5103,30000000.0,6417456.13,19869773.71,Disbursing
5104,40000000.0,8552451.03,20763287.14,Disbursing
5105,22600000.0,7778985.51,13431084.19,Disbursing
5106,10000000.0,0.0,9357888.0,Disbursed
5107,14000000.0,0.0,11729082.27,Disbursing
5108,330000000.0,0.0,116835142.7,Disbursing
5109,6000000.0,0.0,5676096.0,Disbursing
5110,600000000.0,0.0,559018752.0,Disbursed
5111,26700000.0,6308849.26,9504044.74,Disbursing
5112,29840000.0,29105.17,28812573.51,Disbursed
5113,200000000.0,0.0,186390720.0,Disbursed
5114,10000000.0,442827.21,8943495.25,Disbursed
5115,25000000.0,0.0,6152008.48,Disbursing
5116,25000000.0,0.0,24238464.0,Disbursed
5117,20000000.0,0.0,19176000.0,Disbursed
5118,13150000.0,0.0,6912115.29,Disbursing
5119,43000000.0,8411.97,40185033.18,Disbursed
5120,98100000.0,0.0,90356380.57,Disbursing
5121,100000000.0,0.0,93272064.0,Disbursed
5122,200000000.0,0.0,191760000.0,Disbursed
5123,3000000.0,0.0,2909589.07,Disbursing
5124,67960000.0,0.0,42921861.88,Disbursing
5125,10000000.0,0.0,9511296.0,Disbursed
5126,40000000.0,0.0,19622840.29,Disbursing
5127,120000000.0,0.0,113061696.0,Disbursed
5128,38000000.0,0.0,26271883.68,Disbursing
5129,70000000.0,0.0,61522934.23,Disbursing
5130,80000000.0,0.0,45805083.81,Disbursing
5131,4400000.0,0.0,3580517.76,Disbursing
5132,2800000.0,0.0,2188773.95,Disbursing
5133,30000000.0,0.0,22687218.09,Disbursing
5134,10000000.0,0.0,9664704.0,Disbursed
5135,150000000.0,0.0,124658740.4,Disbursing
5136,33000000.0,0.0,10857145.01,Disbursing
5137,200000000.0,0.0,194023387.4,Disbursing
5138,5000000.0,0.0,2716934.56,Disbursing
5139,8700000.0,0.0,8130624.0,Disbursed
5140,50000000.0,40940820.55,8533068.69,Disbursed
5141,2400000.0,0.0,1884405.7,Disbursing
5142,2400000.0,0.0,1904669.87,Disbursing
5143,2400000.0,0.0,1958448.24,Disbursing
5144,100000000.0,0.0,93269900.64,Disbursing
5145,190000000.0,0.0,174878343.9,Disbursing
5146,150000000.0,0.0,143260861.0,Disbursing
5147,45000000.0,0.0,21523278.09,Disbursing
5148,23400000.0,0.0,21783936.0,Disbursing
5149,20000000.0,0.0,18428667.64,Disbursing
5150,6160000.0,0.0,5643123.71,Disbursing
5151,521000000.0,168023197.1,233741786.5,Disbursing
5152,5000000.0,0.0,4753948.99,Disbursing
5153,30500000.0,14960480.12,14615960.87,Disbursing
5154,52600000.0,8801950.46,34111412.36,Disbursing
5155,30000000.0,7173913.04,11890764.58,Disbursing
5156,48600000.0,0.0,42147820.49,Disbursing
5157,80000000.0,23951200.2,52772276.65,Disbursed
5158,20000000.0,5599743.09,6793639.73,Disbursing
5159,5900000.0,0.0,4892592.37,Disbursing
5160,30000000.0,0.0,17852341.88,Disbursing
5161,300.0,0.0,303932.7,Disbursing
5162,82400000.0,0.0,38792253.82,Disbursing
5163,15000000.0,13571927.59,1343676.75,Disbursed
5164,170000000.0,0.0,45152804.73,Disbursing
5165,130700000.0,110203.05,118293754.7,Disbursing
5166,32000000.0,0.0,29914560.0,Disbursing
5167,20000000.0,0.0,7094223.61,Disbursing
5168,25000000.0,0.0,14522818.51,Disbursing
5169,15000000.0,9863182.26,3652809.44,Disbursing
5170,35300000.0,0.0,6956977.57,Disbursing
5171,35000000.0,0.0,3806493.31,Disbursing
5172,10000000.0,0.0,8554359.0,Disbursing
5173,50000000.0,0.0,47096256.0,Disbursing
5174,65000000.0,16028605.68,14200480.98,Disbursing
5175,22000000.0,0.0,20710080.0,Disbursed
5176,50000000.0,0.0,47096256.0,Disbursed
5177,150000000.0,0.0,141288768.0,Disbursed
5178,5000000.0,0.0,4755648.0,Disbursing
5179,5115000.0,0.0,2889516.87,Disbursing
5180,40000000.0,1027.7,37277186.23,Disbursed
5181,17000000.0,0.0,6729940.39,Disbursing
5182,7000000.0,3547711.69,3253310.25,Disbursing
5183,3350000.0,0.0,2963643.71,Disbursing
5184,250000000.0,0.0,229080191.5,Disbursing
5185,4500000.0,744387.41,3584877.43,Disbursing
5186,200000000.0,0.0,183834960.3,Disbursing
5187,15000000.0,15000000.0,0.0,Terminated
5188,3000000.0,0.0,2914752.0,Disbursed
5189,56000000.0,17920000.0,6434649.36,Disbursing
5190,10000000.0,0.0,9511296.0,Disbursed
5191,57000000.0,0.0,10649704.15,Disbursing
5192,30000000.0,8918918.92,8415489.28,Disbursing
5193,35000000.0,5480369.19,27947607.57,Disbursed
5194,15000000.0,74182.5,14196386.83,Disbursed
5195,60000000.0,0.0,3580685.68,Disbursing
5196,149000000.0,68883894.51,22053740.19,Disbursing
5197,109000000.0,0.0,100453952.0,Disbursing
5198,350000000.0,0.0,80252018.43,Disbursing
5199,2700000.0,873529.41,978951.72,Disbursing
5200,130000000.0,0.0,126868416.0,Disbursed
5201,20000000.0,746992.36,18902818.54,Disbursed
5202,40000000.0,0.0,39119040.0,Disbursed
5203,20000000.0,832.09,19635407.04,Disbursed
5204,14300000.0,0.0,11706452.32,Disbursing
5205,40000000.0,0.0,39119040.0,Disbursing
5206,5000000.0,775554.31,4017995.34,Disbursed
5207,59800000.0,0.0,44347551.04,Disbursing
5208,100000000.0,0.0,94345920.0,Disbursed
5209,10000000.0,0.0,9818112.0,Disbursed
5210,20000000.0,0.0,18715776.0,Disbursed
5211,90000000.0,6842.01,87896101.42,Disbursed
5212,50000000.0,131818.58,0.0,Disbursed
5213,5500000.0,11095.59,5358448.12,Disbursed
5214,30000000.0,5716372.3,22971659.24,Disbursing
5215,160000000.0,0.0,156169344.0,Disbursed
5216,20000000.0,1880813.38,16507063.5,Disbursing
5217,90000000.0,0.0,87902784.0,Disbursed
5218,32000000.0,0.0,12774800.27,Disbursing
5219,32500000.0,0.0,19462984.75,Disbursing
5220,27500000.0,0.0,9793868.11,Disbursing
5221,30000000.0,0.0,12222997.84,Disbursing
5222,3000000.0,0.0,3193099.85,Disbursing
5223,50000000.0,0.0,49587315.16,Disbursing
5224,30000000.0,2257425.74,9941204.86,Disbursing
5225,40000000.0,0.0,41266752.0,Disbursing
5226,7000000.0,0.0,5253180.97,Disbursing
5227,150000000.0,0.0,65816796.64,Disbursing
5228,15000000.0,0.0,6083829.92,Disbursing
5229,10000000.0,36.16,10278298.83,Disbursed
5230,1900000.0,229236.99,1753689.14,Disbursed
5231,122500000.0,10304553.69,115353375.4,Disbursed
5232,81000000.0,0.0,76112218.78,Disbursing
5233,3500000.0,2759040.06,746968.91,Disbursing
5234,25000000.0,0.0,13886022.98,Disbursing
5235,2000000.0,155.52,1994148.92,Disbursed
5236,8000000.0,1518.63,7975701.69,Disbursed
5237,25000000.0,20.0,24698668.24,Disbursed
5238,10000000.0,0.0,7228001.24,Disbursing
5239,40000000.0,0.0,37160905.42,Disbursing
5240,50000000.0,0.0,49762076.72,Disbursing
5241,75000000.0,0.0,57209445.95,Disbursing
5242,5000000.0,0.0,5215872.0,Disbursed
5243,2200000.0,0.0,2301120.0,Disbursed
5244,30000000.0,0.0,30393530.32,Disbursing
5245,500000000.0,0.0,492899904.0,Disbursed
5246,5500000.0,0.0,4738898.34,Disbursing
5247,245000000.0,0.0,98500665.04,Disbursing
5248,11120000.0,0.0,11559292.8,Disbursed
5249,10000000.0,0.0,10426318.39,Disbursing
5250,202000000.0,0.0,48004632.97,Disbursing
5251,25000000.0,0.0,14798175.01,Disbursing
5252,15000000.0,5291427.75,10127734.03,Disbursed
5253,30000000.0,0.0,16453044.82,Disbursing
5254,30000000.0,0.0,16434018.18,Disbursing
5255,30000000.0,0.0,19365243.63,Disbursing
5256,150000000.0,0.0,106910195.3,Disbursing
5257,253000000.0,0.0,108607837.7,Disbursing
5258,80000000.0,0.0,67130113.38,Disbursing
5259,16500000.0,0.0,0.0,Effective
5260,24000000.0,1299308.6,23651759.57,Disbursed
5261,200000000.0,0.0,179479416.2,Disbursing
5262,25000000.0,0.0,4879466.71,Disbursing
5263,230223881.0,0.0,236708544.0,Disbursed
5264,105000000.0,0.0,60673951.32,Disbursing
5265,100000000.0,0.0,102629952.0,Disbursed
5266,62200000.0,0.0,26425627.93,Disbursing
5267,44600000.0,0.0,16028215.53,Disbursing
5268,25000000.0,4672619.05,3832944.55,Disbursing
5269,50000000.0,0.0,32244192.9,Disbursing
5270,65000000.0,14108.02,66717995.95,Disbursed
5271,350000000.0,5577424.18,353405242.6,Disbursed
5272,70000000.0,0.0,7023731.39,Disbursing
5273,100000000.0,0.0,102629952.0,Disbursed
5274,60000000.0,0.0,50382209.12,Disbursing
5275,300000000.0,4014660.07,303618257.2,Disbursed
5276,95000000.0,0.0,89959762.32,Disbursing
5277,82000000.0,0.0,49225427.25,Disbursing
5278,40000000.0,0.0,40821915.44,Disbursing
5279,200000000.0,50074738.42,153868224.0,Disbursed
5280,8000000.0,0.0,3262461.85,Disbursing
5281,225000000.0,0.0,67707811.75,Disbursing
5282,100000000.0,0.0,14252717.0,Disbursing
5283,28000000.0,0.0,17892613.22,Disbursing
5284,250000000.0,0.0,191946580.6,Disbursing
5285,225000000.0,0.0,51637197.57,Disbursing
5286,31000000.0,0.0,15732519.49,Disbursing
5287,20000000.0,0.0,8378833.08,Disbursing
5288,10710000.0,0.0,0.0,Disbursing
5289,160000000.0,0.0,71597587.4,Disbursing
5290,10000000.0,0.0,10431744.0,Disbursed
5291,50000000.0,0.0,51545088.0,Disbursed
5292,2000000.0,0.0,1433760.42,Disbursing
5293,127000000.0,0.0,53077793.89,Disbursing
5294,190000000.0,0.0,38610657.67,Disbursing
5295,350000000.0,0.0,360815616.0,Disbursed
5296,3800000.0,0.0,3457531.5,Disbursing
5297,60000000.0,0.0,31962027.74,Disbursing
5298,75000000.0,0.0,57847162.89,Disbursing
5299,100000000.0,0.0,15212267.97,Disbursing
5300,62000000.0,0.0,24721466.33,Disbursing
5301,74680000.0,0.0,76948675.32,Disbursing
5302,120000000.0,0.0,17985555.32,Disbursing
5303,40000000.0,0.0,41266752.0,Disbursed
5304,160000000.0,0.0,158473575.7,Disbursing
5305,200000000.0,0.0,48928324.89,Disbursing
5306,60000000.0,0.0,61976832.0,Disbursed
5307,85000000.0,0.0,87749376.0,Disbursed
5308,35000000.0,0.0,11229230.69,Disbursing
5309,6000000.0,0.0,5395107.73,Disbursing
5310,100000000.0,0.0,74932217.4,Disbursing
5311,10000000.0,0.0,10431744.0,Disbursed
5312,50000000.0,14456656.35,32300185.32,Disbursing
5313,105000000.0,0.0,69963218.5,Disbursing
5314,100000000.0,0.0,69357412.03,Disbursing
5315,55000000.0,0.0,20308795.58,Disbursing
5316,300000000.0,0.0,297304704.0,Disbursed
5317,190000000.0,0.0,195902016.0,Disbursed
5318,30000000.0,0.0,30913943.78,Disbursing
5319,73700000.0,31337358.87,40488117.93,Disbursing
5320,5000000.0,0.0,5062464.0,Disbursed
5321,30000000.0,0.0,29357025.42,Disbursing
5322,197000000.0,0.0,63321111.73,Disbursing
5323,32800000.0,0.0,16750230.88,Disbursing
5324,60000000.0,0.0,61976832.0,Disbursed
5325,130000000.0,21570479.52,107225038.7,Disbursed
5326,500000000.0,0.0,495507840.0,Disbursed
5327,42500000.0,0.0,34202410.15,Disbursing
5328,42500000.0,0.0,6348605.09,Disbursing
5329,9900000.0,0.0,3741714.15,Disbursing
5330,65544000.0,0.0,26784671.24,Disbursing
5331,65260000.0,0.0,25210081.53,Disbursing
5332,2300000.0,0.0,2034565.16,Disbursing
5333,70000000.0,0.0,48541198.11,Disbursing
5334,71500000.0,0.0,64524484.76,Disbursing
5335,150000000.0,25465838.51,34431010.2,Disbursing
5336,75000000.0,0.0,18248434.65,Disbursing
5337,24000000.0,0.0,23491856.09,Disbursing
5338,20000000.0,116353.3,19674502.55,Disbursed
5339,4400000.0,0.0,4448832.0,Disbursing
5340,13750000.0,0.0,11119738.09,Disbursing
5341,150000000.0,0.0,30594524.21,Disbursing
5342,110000000.0,0.0,106618560.0,Disbursed
5343,10000000.0,0.0,9818112.0,Disbursed
5344,15000000.0,0.0,5181070.31,Disbursing
5345,15000000.0,0.0,3791511.74,Disbursing
5346,24750000.0,0.0,7709399.72,Disbursing
5347,6000000.0,0.0,2013098.34,Disbursing
5348,130000000.0,0.0,119744377.2,Disbursing
5349,120000000.0,39989445.91,4463687.54,Disbursing
5350,2000000.0,31550.26,1962843.59,Disbursed
5351,50000000.0,0.0,48323520.0,Disbursed
5352,15000000.0,0.0,14573760.0,Disbursed
5353,12000000.0,0.0,11658823.86,Disbursing
5354,30000000.0,0.0,18669374.05,Disbursing
5355,12000000.0,0.0,11225136.71,Disbursing
5356,34000000.0,0.0,19262200.71,Disbursing
5357,100000000.0,0.0,96493632.0,Disbursed
5358,65000000.0,0.0,62335005.98,Disbursing
5359,40000000.0,26872.59,38632844.44,Disbursed
5360,55000000.0,0.0,33428418.26,Disbursing
5361,190000000.0,0.0,67889133.96,Disbursing
5362,10000000.0,21415.98,9644006.09,Disbursed
5363,80000000.0,0.0,20670253.67,Disbursing
5364,20000000.0,677.55,19175350.36,Disbursed
5365,170000000.0,0.0,164146560.0,Disbursed
5366,40000000.0,0.0,22169939.4,Disbursing
5367,300000000.0,0.0,46846060.64,Disbursing
5368,40000000.0,0.0,16715359.19,Disbursing
